date_sk,date_utc,year_number,quarter_number,month_number,month_name,day_of_month,day_of_week_number,day_of_week_name,week_start_date,week_end_date,month_start_date,month_end_date,quarter_start_date,quarter_end_date,year_start_date,year_end_date,days_ago,weeks_ago,months_ago,years_ago,is_today,is_yesterday,is_past,is_future,is_current_week,is_last_week,is_current_month,is_last_month,is_current_year,is_last_year,is_weekend,is_weekday
20200925,2020-09-25,2020,3,9,September,25,6,Friday,2020-09-20,2020-09-26,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2169,310,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200929,2020-09-29,2020,3,9,September,29,3,Tuesday,2020-09-27,2020-10-03,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2165,309,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200917,2020-09-17,2020,3,9,September,17,5,Thursday,2020-09-13,2020-09-19,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2177,311,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200908,2020-09-08,2020,3,9,September,8,3,Tuesday,2020-09-06,2020-09-12,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2186,312,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200911,2020-09-11,2020,3,9,September,11,6,Friday,2020-09-06,2020-09-12,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2183,312,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200930,2020-09-30,2020,3,9,September,30,4,Wednesday,2020-09-27,2020-10-03,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2164,309,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200918,2020-09-18,2020,3,9,September,18,6,Friday,2020-09-13,2020-09-19,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2176,311,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200919,2020-09-19,2020,3,9,September,19,7,Saturday,2020-09-13,2020-09-19,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2175,311,72,6,false,false,true,false,false,false,false,false,false,false,true,false
20200901,2020-09-01,2020,3,9,September,1,3,Tuesday,2020-08-30,2020-09-05,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2193,313,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200907,2020-09-07,2020,3,9,September,7,2,Monday,2020-09-06,2020-09-12,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2187,312,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200928,2020-09-28,2020,3,9,September,28,2,Monday,2020-09-27,2020-10-03,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2166,309,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200906,2020-09-06,2020,3,9,September,6,1,Sunday,2020-09-06,2020-09-12,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2188,312,72,6,false,false,true,false,false,false,false,false,false,false,true,false
20200902,2020-09-02,2020,3,9,September,2,4,Wednesday,2020-08-30,2020-09-05,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2192,313,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20200913,2020-09-13,2020,3,9,September,13,1,Sunday,2020-09-13,2020-09-19,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2181,311,72,6,false,false,true,false,false,false,false,false,false,false,true,false
20200914,2020-09-14,2020,3,9,September,14,2,Monday,2020-09-13,2020-09-19,2020-09-01,2020-09-30,2020-07-01,2020-09-30,2020-01-01,2020-12-31,2180,311,72,6,false,false,true,false,false,false,false,false,false,false,false,true
20201018,2020-10-18,2020,4,10,October,18,1,Sunday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2146,306,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201011,2020-10-11,2020,4,10,October,11,1,Sunday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2153,307,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201030,2020-10-30,2020,4,10,October,30,6,Friday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2134,305,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201017,2020-10-17,2020,4,10,October,17,7,Saturday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2147,307,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201009,2020-10-09,2020,4,10,October,9,6,Friday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2155,308,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201020,2020-10-20,2020,4,10,October,20,3,Tuesday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2144,306,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201027,2020-10-27,2020,4,10,October,27,3,Tuesday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2137,305,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201013,2020-10-13,2020,4,10,October,13,3,Tuesday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2151,307,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201008,2020-10-08,2020,4,10,October,8,5,Thursday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2156,308,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201029,2020-10-29,2020,4,10,October,29,5,Thursday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2135,305,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201006,2020-10-06,2020,4,10,October,6,3,Tuesday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2158,308,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201007,2020-10-07,2020,4,10,October,7,4,Wednesday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2157,308,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201024,2020-10-24,2020,4,10,October,24,7,Saturday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2140,306,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201001,2020-10-01,2020,4,10,October,1,5,Thursday,2020-09-27,2020-10-03,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2163,309,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201023,2020-10-23,2020,4,10,October,23,6,Friday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2141,306,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201028,2020-10-28,2020,4,10,October,28,4,Wednesday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2136,305,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201003,2020-10-03,2020,4,10,October,3,7,Saturday,2020-09-27,2020-10-03,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2161,309,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201004,2020-10-04,2020,4,10,October,4,1,Sunday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2160,308,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201016,2020-10-16,2020,4,10,October,16,6,Friday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2148,307,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201014,2020-10-14,2020,4,10,October,14,4,Wednesday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2150,307,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201002,2020-10-02,2020,4,10,October,2,6,Friday,2020-09-27,2020-10-03,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2162,309,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201010,2020-10-10,2020,4,10,October,10,7,Saturday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2154,308,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201021,2020-10-21,2020,4,10,October,21,4,Wednesday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2143,306,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201026,2020-10-26,2020,4,10,October,26,2,Monday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2138,305,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201005,2020-10-05,2020,4,10,October,5,2,Monday,2020-10-04,2020-10-10,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2159,308,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201025,2020-10-25,2020,4,10,October,25,1,Sunday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2139,305,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201019,2020-10-19,2020,4,10,October,19,2,Monday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2145,306,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201031,2020-10-31,2020,4,10,October,31,7,Saturday,2020-10-25,2020-10-31,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2133,305,71,6,false,false,true,false,false,false,false,false,false,false,true,false
20201022,2020-10-22,2020,4,10,October,22,5,Thursday,2020-10-18,2020-10-24,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2142,306,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201012,2020-10-12,2020,4,10,October,12,2,Monday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2152,307,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201015,2020-10-15,2020,4,10,October,15,5,Thursday,2020-10-11,2020-10-17,2020-10-01,2020-10-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2149,307,71,6,false,false,true,false,false,false,false,false,false,false,false,true
20201116,2020-11-16,2020,4,11,November,16,2,Monday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2117,302,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201130,2020-11-30,2020,4,11,November,30,2,Monday,2020-11-29,2020-12-05,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2103,300,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201118,2020-11-18,2020,4,11,November,18,4,Wednesday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2115,302,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201123,2020-11-23,2020,4,11,November,23,2,Monday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2110,301,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201107,2020-11-07,2020,4,11,November,7,7,Saturday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2126,304,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201120,2020-11-20,2020,4,11,November,20,6,Friday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2113,302,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201121,2020-11-21,2020,4,11,November,21,7,Saturday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2112,302,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201125,2020-11-25,2020,4,11,November,25,4,Wednesday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2108,301,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201101,2020-11-01,2020,4,11,November,1,1,Sunday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2132,304,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201117,2020-11-17,2020,4,11,November,17,3,Tuesday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2116,302,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201110,2020-11-10,2020,4,11,November,10,3,Tuesday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2123,303,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201108,2020-11-08,2020,4,11,November,8,1,Sunday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2125,303,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201104,2020-11-04,2020,4,11,November,4,4,Wednesday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2129,304,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201119,2020-11-19,2020,4,11,November,19,5,Thursday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2114,302,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201115,2020-11-15,2020,4,11,November,15,1,Sunday,2020-11-15,2020-11-21,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2118,302,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201128,2020-11-28,2020,4,11,November,28,7,Saturday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2105,301,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201105,2020-11-05,2020,4,11,November,5,5,Thursday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2128,304,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201113,2020-11-13,2020,4,11,November,13,6,Friday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2120,303,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201114,2020-11-14,2020,4,11,November,14,7,Saturday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2119,303,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201111,2020-11-11,2020,4,11,November,11,4,Wednesday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2122,303,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201103,2020-11-03,2020,4,11,November,3,3,Tuesday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2130,304,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201102,2020-11-02,2020,4,11,November,2,2,Monday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2131,304,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201109,2020-11-09,2020,4,11,November,9,2,Monday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2124,303,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201127,2020-11-27,2020,4,11,November,27,6,Friday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2106,301,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201106,2020-11-06,2020,4,11,November,6,6,Friday,2020-11-01,2020-11-07,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2127,304,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201112,2020-11-12,2020,4,11,November,12,5,Thursday,2020-11-08,2020-11-14,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2121,303,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201129,2020-11-29,2020,4,11,November,29,1,Sunday,2020-11-29,2020-12-05,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2104,300,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201122,2020-11-22,2020,4,11,November,22,1,Sunday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2111,301,70,6,false,false,true,false,false,false,false,false,false,false,true,false
20201124,2020-11-24,2020,4,11,November,24,3,Tuesday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2109,301,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201126,2020-11-26,2020,4,11,November,26,5,Thursday,2020-11-22,2020-11-28,2020-11-01,2020-11-30,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2107,301,70,6,false,false,true,false,false,false,false,false,false,false,false,true
20201211,2020-12-11,2020,4,12,December,11,6,Friday,2020-12-06,2020-12-12,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2092,299,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201207,2020-12-07,2020,4,12,December,7,2,Monday,2020-12-06,2020-12-12,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2096,299,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201220,2020-12-20,2020,4,12,December,20,1,Sunday,2020-12-20,2020-12-26,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2083,297,69,6,false,false,true,false,false,false,false,false,false,false,true,false
20201221,2020-12-21,2020,4,12,December,21,2,Monday,2020-12-20,2020-12-26,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2082,297,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201213,2020-12-13,2020,4,12,December,13,1,Sunday,2020-12-13,2020-12-19,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2090,298,69,6,false,false,true,false,false,false,false,false,false,false,true,false
20201215,2020-12-15,2020,4,12,December,15,3,Tuesday,2020-12-13,2020-12-19,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2088,298,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201230,2020-12-30,2020,4,12,December,30,4,Wednesday,2020-12-27,2021-01-02,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2073,296,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201231,2020-12-31,2020,4,12,December,31,5,Thursday,2020-12-27,2021-01-02,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2072,296,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201222,2020-12-22,2020,4,12,December,22,3,Tuesday,2020-12-20,2020-12-26,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2081,297,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201223,2020-12-23,2020,4,12,December,23,4,Wednesday,2020-12-20,2020-12-26,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2080,297,69,6,false,false,true,false,false,false,false,false,false,false,false,true
20201203,2020-12-03,2020,4,12,December,3,5,Thursday,2020-11-29,2020-12-05,2020-12-01,2020-12-31,2020-10-01,2020-12-31,2020-01-01,2020-12-31,2100,300,69,6,false,false,true,false,false,false,false,false,false,false,false,true
